V1,V4,V5
S,faz faz,S_PBCP_2018FB-_RosemaraA.eaf
S,desde que eu estou aqui é,S_PBCP_2018FB-_RosemaraA.eaf
D1,você sempre foi isso,S_PBCP_2018FB-_RosemaraA.eaf
S,sempre foi isso entendeu,S_PBCP_2018FB-_RosemaraA.eaf
D1,entendi,S_PBCP_2018FB-_RosemaraA.eaf
D1,e você gosta do seu serviço,S_PBCP_2018FB-_RosemaraA.eaf
S,f,S_PBCP_2018FB-_RosemaraA.eaf
S,é como outro serviço qualquer assim você é cansativo,S_PBCP_2018FB-_RosemaraA.eaf
S,mas dizer a você assim que eu não gosto eu estou mentindo,S_PBCP_2018FB-_RosemaraA.eaf
S,porque eu gosto muito do resultado,S_PBCP_2018FB-_RosemaraA.eaf
D1,uhum,S_PBCP_2018FB-_RosemaraA.eaf
S,você pegar uma coisa suja assim você deixar ela limpinha brilhando entendeu,S_PBCP_2018FB-_RosemaraA.eaf
D1,uhum,S_PBCP_2018FB-_RosemaraA.eaf
S,eu gosto do que eu faço,S_PBCP_2018FB-_RosemaraA.eaf
D1,então você faz com amor com carinho assim,S_PBCP_2018FB-_RosemaraA.eaf
S,é eu faço com amor,S_PBCP_2018FB-_RosemaraA.eaf
D1,não é uma coisa que você vai ah,S_PBCP_2018FB-_RosemaraA.eaf
S,não,S_PBCP_2018FB-_RosemaraA.eaf
S,não eu levanto cedinho já agradeço a deus por por estar viva,S_PBCP_2018FB-_RosemaraA.eaf
S,e ó parto,S_PBCP_2018FB-_RosemaraA.eaf
D1,é porque senão não dá nem pra ficar muito tempo né,S_PBCP_2018FB-_RosemaraA.eaf
D1,a gente quando a gente faz o que a gente não gosta a gente não vive feliz,S_PBCP_2018FB-_RosemaraA.eaf
S,não vive feliz né se você for ficar se lamentando né,S_PBCP_2018FB-_RosemaraA.eaf
S,eu não eu faço e graças a deus eu convivo com pessoas maravilhosas,S_PBCP_2018FB-_RosemaraA.eaf
S,pessoas que valorizam que respeitam sabe,S_PBCP_2018FB-_RosemaraA.eaf
D1,você se sente reconhecida lá,S_PBCP_2018FB-_RosemaraA.eaf
S,isso isso mesmo,S_PBCP_2018FB-_RosemaraA.eaf
D1,pessoal te reconhe,S_PBCP_2018FB-_RosemaraA.eaf
S,as pessoas reconhecem o meu serviço,S_PBCP_2018FB-_RosemaraA.eaf
S,reconhecem a pessoa que eu sou a profissional entendeu,S_PBCP_2018FB-_RosemaraA.eaf
D1,aham,S_PBCP_2018FB-_RosemaraA.eaf
S,então é um trabalho assim hoje em dia está mais valorizado,S_PBCP_2018FB-_RosemaraA.eaf
S,então pra mim é gratificante entendeu o dinheiro,S_PBCP_2018FB-_RosemaraA.eaf
D1,sim é verdade,S_PBCP_2018FB-_RosemaraA.eaf
S,é só uma consequência de como todo mundo de todo xxx do trabalhado como todo mundo,S_PBCP_2018FB-_RosemaraA.eaf
S,né trabalha e ganha então o meu também é uma consequência,S_PBCP_2018FB-_RosemaraA.eaf
D1,exatamente,S_PBCP_2018FB-_RosemaraA.eaf
S,da da o dinheiro vem por consequencia daquilo que eu faço,S_PBCP_2018FB-_RosemaraA.eaf
S,e por eu eu não considero assim que ter patrão,S_PBCP_2018FB-_RosemaraA.eaf
S,entendeu porque eu terminei eu vou embora,S_PBCP_2018FB-_RosemaraA.eaf
D1,uhum,S_PBCP_2018FB-_RosemaraA.eaf
S,eu não obrigada a estar levando é,S_PBCP_2018FB-_RosemaraA.eaf
S,todo dia sendo mandada,S_PBCP_2018FB-_RosemaraA.eaf
S,isso eu já trabalhei eu já trabalhei,S_PBCP_2018FB-_RosemaraA.eaf
S,todo dia já fui hoje eu sou diarista mas antes eu era doméstica,S_PBCP_2018FB-_RosemaraA.eaf
S,xxx já trabalhei muito tempo numa casa,S_PBCP_2018FB-_RosemaraA.eaf
S,que era dois fiquei dois anos que eu morava no serviço,S_PBCP_2018FB-_RosemaraA.eaf
S,e eu jurei que eu nunca mais,S_PBCP_2018FB-_RosemaraA.eaf
S,eu traba trabalharia de novo,S_PBCP_2018FB-_RosemaraA.eaf
S,todo dia fixo,S_PBCP_2018FB-_RosemaraA.eaf
S,com uma com uma pessoa só entendeu f,S_PBCP_2018FB-_RosemaraA.eaf
D1,uhum,S_PBCP_2018FB-_RosemaraA.eaf
S,por isso que é bom conviver com a diversidade entendeu,S_PBCP_2018FB-_RosemaraA.eaf
D1,uhum,S_PBCP_2018FB-_RosemaraA.eaf
S,porque você chega numa casa você vai uma vez na semana aí você chega a pessoa está,S_PBCP_2018FB-_RosemaraA.eaf
S,aquela maravilha sabe,S_PBCP_2018FB-_RosemaraA.eaf
D1,está feliz que você veio,S_PBCP_2018FB-_RosemaraA.eaf
S,é feliz que você veio aí chegou é tchau bom dia tchau,S_PBCP_2018FB-_RosemaraA.eaf
S,já vai embora pro serviço dela eu faço o meu serviço fecha a casa,S_PBCP_2018FB-_RosemaraA.eaf
D1,já vai fazer as coisas,S_PBCP_2018FB-_RosemaraA.eaf
S,e a confiança né f porque a chave é na minha mão entendeu,S_PBCP_2018FB-_RosemaraA.eaf
D1,sim,S_PBCP_2018FB-_RosemaraA.eaf
S,então quer dizer pra mim isso é gratificante,S_PBCP_2018FB-_RosemaraA.eaf
S,da confiança a pessoa tem que deixar a sua casa na mão de uma pessoa entendeu,S_PBCP_2018FB-_RosemaraA.eaf
D1,eles gostam eles te recomendam e,S_PBCP_2018FB-_RosemaraA.eaf
S,então isso então se esse a chave da casa da pessoa,S_PBCP_2018FB-_RosemaraA.eaf
S,está na minha mão,S_PBCP_2018FB-_RosemaraA.eaf
S,é uma consequência e um merecimento meu,S_PBCP_2018FB-_RosemaraA.eaf
D1,uhum,S_PBCP_2018FB-_RosemaraA.eaf
S,entendeu,S_PBCP_2018FB-_RosemaraA.eaf
S,é da honestidade é da confiança que aquela pessoa tem em mim,S_PBCP_2018FB-_RosemaraA.eaf
D1,em você,S_PBCP_2018FB-_RosemaraA.eaf
S,sabe,S_PBCP_2018FB-_RosemaraA.eaf
D1,exatamente,S_PBCP_2018FB-_RosemaraA.eaf
S,então eu eu gosto do que eu faço por isso que as coisas vem,S_PBCP_2018FB-_RosemaraA.eaf
S,hoje falando que eu queria ser pediatra e não veio porque não tinha de ser,S_PBCP_2018FB-_RosemaraA.eaf
S,hoje eu fico me perguntando se eu,S_PBCP_2018FB-_RosemaraA.eaf
S,que que o seu que eu saberia fazer,S_PBCP_2018FB-_RosemaraA.eaf
D1,uhum,S_PBCP_2018FB-_RosemaraA.eaf
S,porque eu desde que eu aprendi já isso já da minha casa entendeu,S_PBCP_2018FB-_RosemaraA.eaf
S,de criancinha ajudando a minha mãe o meu pai,S_PBCP_2018FB-_RosemaraA.eaf
S,já aprendi a ser uma dona de casa,S_PBCP_2018FB-_RosemaraA.eaf
S,então quer dizer eu não passo perrengue em canto nenhum,S_PBCP_2018FB-_RosemaraA.eaf
S,porque eu lavo eu cozinho eu passo,S_PBCP_2018FB-_RosemaraA.eaf
S,sabe eu faço de um tudo,S_PBCP_2018FB-_RosemaraA.eaf
D1,não fica parada,S_PBCP_2018FB-_RosemaraA.eaf
S,não fico parada então quer dizer a consequência veio daquela pessoa que não sabe fazer aquilo,S_PBCP_2018FB-_RosemaraA.eaf
S,já é já é formado faz outro serviço,S_PBCP_2018FB-_RosemaraA.eaf
S,então tem pra isso tem os profissional no caso a gente né,S_PBCP_2018FB-_RosemaraA.eaf
S,a diarista que vai lá,S_PBCP_2018FB-_RosemaraA.eaf
D1,e faz certinho e faz bem feito,S_PBCP_2018FB-_RosemaraA.eaf
S,e faz certinho e faz bem feitinho entendeu f,S_PBCP_2018FB-_RosemaraA.eaf
D1,mas teria é que é meio difícil,S_PBCP_2018FB-_RosemaraA.eaf
D1,nesse nesse caso no seu trabalho,S_PBCP_2018FB-_RosemaraA.eaf
D1,mas teria algum outro cargo algum outro tipo de,S_PBCP_2018FB-_RosemaraA.eaf
D1,eh,S_PBCP_2018FB-_RosemaraA.eaf
D1,emprego que você gostaria de alcançar,S_PBCP_2018FB-_RosemaraA.eaf
S,então f eu gosto muito de decoração de ambientes entendeu,S_PBCP_2018FB-_RosemaraA.eaf
S,no caso se fosse hoje em dia pra mim fazer uma faculdade ou um curso,S_PBCP_2018FB-_RosemaraA.eaf
S,seria um design de ambiente alguma coisa assim,S_PBCP_2018FB-_RosemaraA.eaf
S,de eu pegar uma uma sala vazia e decorar ela todinha,S_PBCP_2018FB-_RosemaraA.eaf
S,eu adoro isso sabe,S_PBCP_2018FB-_RosemaraA.eaf
D1,você gosta,S_PBCP_2018FB-_RosemaraA.eaf
S,eu gosto,S_PBCP_2018FB-_RosemaraA.eaf
D1,mas você diria assim que,S_PBCP_2018FB-_RosemaraA.eaf
D1,a profissão dos seus sonhos hoje seria fazer um design ou seria ser a pediatra,S_PBCP_2018FB-_RosemaraA.eaf
S,ah pediatria seria né,S_PBCP_2018FB-_RosemaraA.eaf
S,porque veio de de de sempre né de muito tempo né,S_PBCP_2018FB-_RosemaraA.eaf
D1,de muito tempo né,S_PBCP_2018FB-_RosemaraA.eaf
D1,uhum,S_PBCP_2018FB-_RosemaraA.eaf
S,foi eu creci querendo ser aquilo,S_PBCP_2018FB-_RosemaraA.eaf
S,eu cresci eh que desde de criancinha ah eu vou brincar de bonequinha,S_PBCP_2018FB-_RosemaraA.eaf
S,eu vou fazer curar seu dodói sabe,S_PBCP_2018FB-_RosemaraA.eaf
S,aí eu e o fato de eu gostar de criança,S_PBCP_2018FB-_RosemaraA.eaf
S,isso tudo né,S_PBCP_2018FB-_RosemaraA.eaf
D1,ajuda,S_PBCP_2018FB-_RosemaraA.eaf
S,ajuda xxx pra mim se eu pudesse fazer,S_PBCP_2018FB-_RosemaraA.eaf
S,a faculdade talvez daria daria tempo né,S_PBCP_2018FB-_RosemaraA.eaf
D1,uhum,S_PBCP_2018FB-_RosemaraA.eaf
S,mas e e depois,S_PBCP_2018FB-_RosemaraA.eaf
S,e eu fico a pouco tempo assim de de,S_PBCP_2018FB-_RosemaraA.eaf
S,poderia eu fico pensando hoje eu poderia,S_PBCP_2018FB-_RosemaraA.eaf
S,se eu tivesse condições não precissasse trabalhar,S_PBCP_2018FB-_RosemaraA.eaf
D1,uhum,S_PBCP_2018FB-_RosemaraA.eaf
S,assim é não precissasse trabalhar,S_PBCP_2018FB-_RosemaraA.eaf
S,e se eu tivesse antes um emprego,S_PBCP_2018FB-_RosemaraA.eaf
S,porque uma faculdade de medicina se você for pagar f,S_PBCP_2018FB-_RosemaraA.eaf
D1,uhum,S_PBCP_2018FB-_RosemaraA.eaf
S,é muito é muito dinheiro f,S_PBCP_2018FB-_RosemaraA.eaf
D1,é muito é muita coisa que vai né,S_PBCP_2018FB-_RosemaraA.eaf
S,é muita coisa filha que vai,S_PBCP_2018FB-_RosemaraA.eaf
D1,você tem que dar muita coisa pra faculdade pra você poder fazer,S_PBCP_2018FB-_RosemaraA.eaf
S,muita coisa,S_PBCP_2018FB-_RosemaraA.eaf
D1,mas vamos supor que você se você ganhasse na mega sena o que você faria com o dinheiro,S_PBCP_2018FB-_RosemaraA.eaf
S,ah filha se eu ganhasse na mega sena você acha que eu ia me preocupar em estudar ia nada filha,S_PBCP_2018FB-_RosemaraA.eaf
D1,mas você ia parar de trabalhar,S_PBCP_2018FB-_RosemaraA.eaf
S,menina eu já ia parar de trabalhar e fazer investimento,S_PBCP_2018FB-_RosemaraA.eaf
S,ia investir em casa ia ajudar minha família,S_PBCP_2018FB-_RosemaraA.eaf
S,ia ajudar meu pai ia viver ia só passear com o meu marido,S_PBCP_2018FB-_RosemaraA.eaf
D1,só ia passear,S_PBCP_2018FB-_RosemaraA.eaf
D1,assim que é bom,S_PBCP_2018FB-_RosemaraA.eaf
D1,toda plena,S_PBCP_2018FB-_RosemaraA.eaf
S,você acha que eu ia me preocupar xxx se preocupa em estudar,S_PBCP_2018FB-_RosemaraA.eaf
S,e porque a gente sabe que o estudo,S_PBCP_2018FB-_RosemaraA.eaf
S,você investe agora porque é a consequência de um emprego melhor de você ganhar bem depois entendeu f,S_PBCP_2018FB-_RosemaraA.eaf
D1,mas se você fosse rica você não ia precisar,S_PBCP_2018FB-_RosemaraA.eaf
S,é quem é rico fala pra mim quem você acha que tem gente rica aí que estu que é formado não é não filha,S_PBCP_2018FB-_RosemaraA.eaf
S,você acha que o eike batista é formado,S_PBCP_2018FB-_RosemaraA.eaf
S,assim de ganhar muito dinheiro não é não amore,S_PBCP_2018FB-_RosemaraA.eaf
S,não é você dá sorte eles deram sorte na vida entendeu,S_PBCP_2018FB-_RosemaraA.eaf
S,tem muita gente que deu sorte fica pensando que esse povo rico aí é ganha ganha já estudou,S_PBCP_2018FB-_RosemaraA.eaf
S,não estudou não eles deram sorte na vida então,S_PBCP_2018FB-_RosemaraA.eaf
D1,de ser rico,S_PBCP_2018FB-_RosemaraA.eaf
ROTEIRO,TRABALHO,S_PBCP_2018FB+_MelanieG.eaf
D1,e,S_PBCP_2018FB+_MelanieG.eaf
D1,você trabalha aqui perto,S_PBCP_2018FB+_MelanieG.eaf
S,não,S_PBCP_2018FB+_MelanieG.eaf
S,trabalho no centro,S_PBCP_2018FB+_MelanieG.eaf
D1,no centro,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
D1,e como é que você faz pra chegar até o seu trabalho,S_PBCP_2018FB+_MelanieG.eaf
S,de ônibus <a>,S_PBCP_2018FB+_MelanieG.eaf
D1,de ônibus mesmo,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
D1,e o que é que você faz,S_PBCP_2018FB+_MelanieG.eaf
S,faxina,S_PBCP_2018FB+_MelanieG.eaf
D1,faxina,S_PBCP_2018FB+_MelanieG.eaf
D1,igual a a g,S_PBCP_2018FB+_MelanieG.eaf
S,g,S_PBCP_2018FB+_MelanieG.eaf
D1,e você conhece a r também,S_PBCP_2018FB+_MelanieG.eaf
S,a r,S_PBCP_2018FB+_MelanieG.eaf
D1,ih conhece todo mundo vocês já se conheciam lá antes ou não,S_PBCP_2018FB+_MelanieG.eaf
S,xxx,S_PBCP_2018FB+_MelanieG.eaf
S,a r não,S_PBCP_2018FB+_MelanieG.eaf
S,a r vim pe eh vim ter amizade com ela aqui,S_PBCP_2018FB+_MelanieG.eaf
D1,aham,S_PBCP_2018FB+_MelanieG.eaf
D1,mas a,S_PBCP_2018FB+_MelanieG.eaf
S,eu conhecia lá só assim oi oi né,S_PBCP_2018FB+_MelanieG.eaf
D1,aham,S_PBCP_2018FB+_MelanieG.eaf
S,mas <a> aqui que eu vim ter amizade com ela,S_PBCP_2018FB+_MelanieG.eaf
D1,entendi,S_PBCP_2018FB+_MelanieG.eaf
S,g nós <a> somos <a> prima legítimas <a>,S_PBCP_2018FB+_MelanieG.eaf
D1,ah é,S_PBCP_2018FB+_MelanieG.eaf
S,somos <a>,S_PBCP_2018FB+_MelanieG.eaf
D1,não sabia que vocês eram pri é prima mesmo né,S_PBCP_2018FB+_MelanieG.eaf
S,legítima,S_PBCP_2018FB+_MelanieG.eaf
D1,olha só,S_PBCP_2018FB+_MelanieG.eaf
S,quase irmã,S_PBCP_2018FB+_MelanieG.eaf
D1,ai que gracinha,S_PBCP_2018FB+_MelanieG.eaf
D1,ela fala muito de você,S_PBCP_2018FB+_MelanieG.eaf
S,tenho ela como uma irmã,S_PBCP_2018FB+_MelanieG.eaf
D1,é,S_PBCP_2018FB+_MelanieG.eaf
D1,ai que legal né porque é a família né,S_PBCP_2018FB+_MelanieG.eaf
S,xxx,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
D1,quando a gente tem a família próxima é muito bom,S_PBCP_2018FB+_MelanieG.eaf
S,quando precisa a primeira pessoa que eu,S_PBCP_2018FB+_MelanieG.eaf
D1,que você liga,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
S,é g,S_PBCP_2018FB+_MelanieG.eaf
D1,que graci,S_PBCP_2018FB+_MelanieG.eaf
S,e é boazinha pra ajudar,S_PBCP_2018FB+_MelanieG.eaf
D1,e ela é um amor né,S_PBCP_2018FB+_MelanieG.eaf
D1,pra você ver como é,S_PBCP_2018FB+_MelanieG.eaf
S,pra ajudar,S_PBCP_2018FB+_MelanieG.eaf
D1,ela é uma graça,S_PBCP_2018FB+_MelanieG.eaf
S,só ficou até ali viu,S_PBCP_2018FB+_MelanieG.eaf
D1,eu já ixe,S_PBCP_2018FB+_MelanieG.eaf
D1,ela já me ajudou tanto que eu nem,S_PBCP_2018FB+_MelanieG.eaf
S,então,S_PBCP_2018FB+_MelanieG.eaf
S,eu já nem conheço né,S_PBCP_2018FB+_MelanieG.eaf
D1,não sei mais,S_PBCP_2018FB+_MelanieG.eaf
D1,então,S_PBCP_2018FB+_MelanieG.eaf
S,imagina quem ela conhece,S_PBCP_2018FB+_MelanieG.eaf
D1,mal conhecia ela já então exatamente ela é um amor mesmo,S_PBCP_2018FB+_MelanieG.eaf
D1,e faz tempo que você trabalha nesse seviço,S_PBCP_2018FB+_MelanieG.eaf
S,tem uma que faz <a>,S_PBCP_2018FB+_MelanieG.eaf
S,eu acho que já faz <a> dez <a> anos <a>,S_PBCP_2018FB+_MelanieG.eaf
D1,já faz dez,S_PBCP_2018FB+_MelanieG.eaf
D1,você fala uma casa de uma pessoa,S_PBCP_2018FB+_MelanieG.eaf
S,numa casa de uma pessoa,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,que é a mais antiga que você,S_PBCP_2018FB+_MelanieG.eaf
S,a mais <a> antiga,S_PBCP_2018FB+_MelanieG.eaf
D1,tem outras também que você faz,S_PBCP_2018FB+_MelanieG.eaf
S,tem,S_PBCP_2018FB+_MelanieG.eaf
S,a da ro fez <a>,S_PBCP_2018FB+_MelanieG.eaf
S,um ano,S_PBCP_2018FB+_MelanieG.eaf
D1,um ano,S_PBCP_2018FB+_MelanieG.eaf
S,só elas <a> duas <a>,S_PBCP_2018FB+_MelanieG.eaf
S,xxx,S_PBCP_2018FB+_MelanieG.eaf
D1,mais tranquilo,S_PBCP_2018FB+_MelanieG.eaf
S,tranquilo,S_PBCP_2018FB+_MelanieG.eaf
S,xxx,S_PBCP_2018FB+_MelanieG.eaf
D1,isso que é bom,S_PBCP_2018FB+_MelanieG.eaf
S,ah é um amorzinho,S_PBCP_2018FB+_MelanieG.eaf
D1,e você gosta do seu serviço,S_PBCP_2018FB+_MelanieG.eaf
S,eu gosto <a>,S_PBCP_2018FB+_MelanieG.eaf
D1,gosta,S_PBCP_2018FB+_MelanieG.eaf
S,gosto <p>,S_PBCP_2018FB+_MelanieG.eaf
D1,e mas assim você se sente reconhecida,S_PBCP_2018FB+_MelanieG.eaf
S,ah por elas <a> eu sinto,S_PBCP_2018FB+_MelanieG.eaf
S,pelas <a> pessoas <a> que eu estou <e> hoje eu sinto,S_PBCP_2018FB+_MelanieG.eaf
D1,é bom assim né senão desmotiva muito,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
S,é exato,S_PBCP_2018FB+_MelanieG.eaf
S,já a gente gosta <a> de fazer né,S_PBCP_2018FB+_MelanieG.eaf
D1,tem que gostar que se não gostar né,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
D1,vai ser infeliz né,S_PBCP_2018FB+_MelanieG.eaf
S,sim é exato,S_PBCP_2018FB+_MelanieG.eaf
D1,mas tem algum outro,S_PBCP_2018FB+_MelanieG.eaf
D1,ou algum outro cargo ou alguma outra,S_PBCP_2018FB+_MelanieG.eaf
D1,eh,S_PBCP_2018FB+_MelanieG.eaf
D1,posição algum outro,S_PBCP_2018FB+_MelanieG.eaf
D1,tipo de trabalho que você gostaria de alcançar,S_PBCP_2018FB+_MelanieG.eaf
S,ah eu tinha,S_PBCP_2018FB+_MelanieG.eaf
S,eu tinha,S_PBCP_2018FB+_MelanieG.eaf
D1,qual,S_PBCP_2018FB+_MelanieG.eaf
D1,mas se tinha não tem mais,S_PBCP_2018FB+_MelanieG.eaf
S,assim que a gente eu trabalhei muito tempo no comércio,S_PBCP_2018FB+_MelanieG.eaf
D1,aham,S_PBCP_2018FB+_MelanieG.eaf
S,quando a gente morava lá a gente vivia do comércio eu e ele,S_PBCP_2018FB+_MelanieG.eaf
D1,lá em,S_PBCP_2018FB+_MelanieG.eaf
S,lá na paraíba,S_PBCP_2018FB+_MelanieG.eaf
D1,na paraíba,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,vivia do comércio,S_PBCP_2018FB+_MelanieG.eaf
S,eu tenho vontade de trabalhar em loja,S_PBCP_2018FB+_MelanieG.eaf
D1,de loja mesmo mas de,S_PBCP_2018FB+_MelanieG.eaf
S,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,tipo uma loja sua,S_PBCP_2018FB+_MelanieG.eaf
D1,você queria ter uma loja sua,S_PBCP_2018FB+_MelanieG.eaf
S,não então podia ser assim tra também,S_PBCP_2018FB+_MelanieG.eaf
S,trabalhar,S_PBCP_2018FB+_MelanieG.eaf
S,tipo assim,S_PBCP_2018FB+_MelanieG.eaf
S,ser vendedora né,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,mas é loja de roupa loja,S_PBCP_2018FB+_MelanieG.eaf
D1,qualquer loja,S_PBCP_2018FB+_MelanieG.eaf
S,não só na de bijuteria,S_PBCP_2018FB+_MelanieG.eaf
D1,bijouteria essas coisas,S_PBCP_2018FB+_MelanieG.eaf
S,coisinha de criança brinquedo essas <a> coisa não é aquela,S_PBCP_2018FB+_MelanieG.eaf
S,tipo essas <a> loja do japonês <a>,S_PBCP_2018FB+_MelanieG.eaf
D1,aham,S_PBCP_2018FB+_MelanieG.eaf
S,pronto,S_PBCP_2018FB+_MelanieG.eaf
D1,entendi,S_PBCP_2018FB+_MelanieG.eaf
S,tenho vontade,S_PBCP_2018FB+_MelanieG.eaf
D1,aquelas loja de um e noventa e nove,S_PBCP_2018FB+_MelanieG.eaf
S,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,aquelas coisinha de bugiganga,S_PBCP_2018FB+_MelanieG.eaf
S,sim,S_PBCP_2018FB+_MelanieG.eaf
D1,legal né,S_PBCP_2018FB+_MelanieG.eaf
S,é bugiganga é,S_PBCP_2018FB+_MelanieG.eaf
D1,entendi,S_PBCP_2018FB+_MelanieG.eaf
D1,então essa seria a profissão dos seus sonhos ou tem alguma outra profissão dos seus sonhos assim,S_PBCP_2018FB+_MelanieG.eaf
S,não tem mais <h> não,S_PBCP_2018FB+_MelanieG.eaf
D1,não,S_PBCP_2018FB+_MelanieG.eaf
S,não sou jovem olha a idade,S_PBCP_2018FB+_MelanieG.eaf
D1,mas quando você era criança você não falava assim ai queria ser advogada,S_PBCP_2018FB+_MelanieG.eaf
D1,queria ser médica,S_PBCP_2018FB+_MelanieG.eaf
S,não não,S_PBCP_2018FB+_MelanieG.eaf
D1,não,S_PBCP_2018FB+_MelanieG.eaf
D1,seria mais,S_PBCP_2018FB+_MelanieG.eaf
S,acho bem simples <a> acho que sempre fui bem,S_PBCP_2018FB+_MelanieG.eaf
S,não tive sonho muito alto não,S_PBCP_2018FB+_MelanieG.eaf
D1,entendi,S_PBCP_2018FB+_MelanieG.eaf
D1,mas e se você ganhasse na mega sena o que você faria,S_PBCP_2018FB+_MelanieG.eaf
S,eu nem jogo mulher,S_PBCP_2018FB+_MelanieG.eaf
D1,mas não joga,S_PBCP_2018FB+_MelanieG.eaf
D1,eu também não jogo mas né,S_PBCP_2018FB+_MelanieG.eaf
D1,vai que um dia você joga,S_PBCP_2018FB+_MelanieG.eaf
D1,a primeira vez já ui,S_PBCP_2018FB+_MelanieG.eaf
S,já ganhou né,S_PBCP_2018FB+_MelanieG.eaf
D1,que é que você faria com o dinheiro,S_PBCP_2018FB+_MelanieG.eaf
S,ah,S_PBCP_2018FB+_MelanieG.eaf
S,ia embora né,S_PBCP_2018FB+_MelanieG.eaf
D1,você ia voltar pra paraíba,S_PBCP_2018FB+_MelanieG.eaf
S,ia embora não era,S_PBCP_2018FB+_MelanieG.eaf
S,ia ajudar também alguém que estivesse <e> precisando,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,é importante isso né,S_PBCP_2018FB+_MelanieG.eaf
D1,não esquecer mas você ia parar de trabalhar ou não,S_PBCP_2018FB+_MelanieG.eaf
S,ah ia né,S_PBCP_2018FB+_MelanieG.eaf
D1,com certeza,S_PBCP_2018FB+_MelanieG.eaf
D1,olha só,S_PBCP_2018FB+_MelanieG.eaf
D1,é,S_PBCP_2018FB+_MelanieG.eaf
D1,então né,S_PBCP_2018FB+_MelanieG.eaf
D1,tem que fazer o dinheiro render,S_PBCP_2018FB+_MelanieG.eaf
S,rende,S_PBCP_2018FB+_MelanieG.eaf
S,quando que eu vou fazer,S_PBCP_2018FB+_MelanieG.eaf
D1,não pode acabar desse jeito,S_PBCP_2018FB+_MelanieG.eaf
D1,mas ia né,S_PBCP_2018FB+_MelanieG.eaf
S,mas <a> eu ia saber investir <p> também,S_PBCP_2018FB+_MelanieG.eaf
D1,você ia investir,S_PBCP_2018FB+_MelanieG.eaf
S,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,tem que tem que viver né,S_PBCP_2018FB+_MelanieG.eaf
S,ah sim,S_PBCP_2018FB+_MelanieG.eaf
D1,senão xxx,S_PBCP_2018FB+_MelanieG.eaf
S,xxx,S_PBCP_2018FB+_MelanieG.eaf
S,mas <a> eu gosto <a> de trabalhar eu digo assim mas <a> eu gosto <a> de trabalhar,S_PBCP_2018FB+_MelanieG.eaf
D1,é,S_PBCP_2018FB+_MelanieG.eaf
S,gosto <a> de estar <e> em casa não,S_PBCP_2018FB+_MelanieG.eaf
D1,talvez se você trabalhasse uma vez na semana já,S_PBCP_2018FB+_MelanieG.eaf
S,isso,S_PBCP_2018FB+_MelanieG.eaf
D1,fazer um social né,S_PBCP_2018FB+_MelanieG.eaf
S,tipo agora que eu estou <e> só duas <a> vezes <0> na semana,S_PBCP_2018FB+_MelanieG.eaf
S,ta bom,S_PBCP_2018FB+_MelanieG.eaf
ROTEIRO,TRABALHO,S_PBCP_2018MA-_JonasP.eaf
S,sim eu trabalho aqui na região aqui,S_PBCP_2018MA-_JonasP.eaf
S,eh uns quarenta quilômetro por aí,S_PBCP_2018MA-_JonasP.eaf
S,em santo antônio de posse,S_PBCP_2018MA-_JonasP.eaf
S,na fazenda que tem lá,S_PBCP_2018MA-_JonasP.eaf
S,eu trabalho lá é pertinho aqui,S_PBCP_2018MA-_JonasP.eaf
D1,e como que você faz pra chegar no seu trabalho,S_PBCP_2018MA-_JonasP.eaf
S,tem o ônibus que a empresa fornece,S_PBCP_2018MA-_JonasP.eaf
S,aí pega a gente aqui do lado da igreja universal,S_PBCP_2018MA-_JonasP.eaf
S,aí a gente,S_PBCP_2018MA-_JonasP.eaf
S,ela fornece até lá dentro da firma lá,S_PBCP_2018MA-_JonasP.eaf
D1,ah ele pega e ele deixa aqui então,S_PBCP_2018MA-_JonasP.eaf
S,sim,S_PBCP_2018MA-_JonasP.eaf
D1,entendi,S_PBCP_2018MA-_JonasP.eaf
D1,e o que que você faz,S_PBCP_2018MA-_JonasP.eaf
S,colho laranja,S_PBCP_2018MA-_JonasP.eaf
D1,laranja,S_PBCP_2018MA-_JonasP.eaf
S,laranja é eu colho laranja é,S_PBCP_2018MA-_JonasP.eaf
