V1,V4,V5
D1,não pode perder,S_PBCP_2018FA+_RitaS.eaf
S,amigos <a> não,S_PBCP_2018FA+_RitaS.eaf
D1,amigo é tem que preservar,S_PBCP_2018FA+_RitaS.eaf
S,é,S_PBCP_2018FA+_RitaS.eaf
D1,e você costuma viajar,S_PBCP_2018FA+_RitaS.eaf
S,às <a> vezes <a> eu vou pra praia,S_PBCP_2018FA+_RitaS.eaf
S,o ano passado fui lá pro nordeste <p> fiquei vinte dias <a>,S_PBCP_2018FA+_RitaS.eaf
D1,uhum,S_PBCP_2018FA+_RitaS.eaf
S,por aqui pela região minas <a>,S_PBCP_2018FA+_RitaS.eaf
D1,quais lugares você já viajou minas,S_PBCP_2018FA+_RitaS.eaf
D1,pra lá que você voltou né,S_PBCP_2018FA+_RitaS.eaf
S,pro nordeste <p> fui pra campos <a> do jordão,S_PBCP_2018FA+_RitaS.eaf
D1,pro rio você já foi,S_PBCP_2018FA+_RitaS.eaf
S,não,S_PBCP_2018FA+_RitaS.eaf
S,nunca fui,S_PBCP_2018FA+_RitaS.eaf
S,monte verde eu já fui,S_PBCP_2018FA+_RitaS.eaf
D1,pro sul você já foi,S_PBCP_2018FA+_RitaS.eaf
S,não,S_PBCP_2018FA+_RitaS.eaf
D1,não também,S_PBCP_2018FA+_RitaS.eaf
S,nunca fui,S_PBCP_2018FA+_RitaS.eaf
S,pro sul,S_PBCP_2018FA+_RitaS.eaf
D1,e pra fora você já foi ou não,S_PBCP_2018FA+_RitaS.eaf
S,não,S_PBCP_2018FA+_RitaS.eaf
D1,e se tivesse,S_PBCP_2018FA+_RitaS.eaf
D1,assim quais lugares você gostaria de viajar,S_PBCP_2018FA+_RitaS.eaf
S,pra fora,S_PBCP_2018FA+_RitaS.eaf
D1,não pode ser pra aqui por mesmo pra dentro do brasil,S_PBCP_2018FA+_RitaS.eaf
S,aqui agora eu quero ir pra fortaleza,S_PBCP_2018FA+_RitaS.eaf
S,já falei pra ele,S_PBCP_2018FA+_RitaS.eaf
S,fortaleza quero ir pra bahia pra conhecer que eu não conheço,S_PBCP_2018FA+_RitaS.eaf
S,diz <a> que é maravilhoso,S_PBCP_2018FA+_RitaS.eaf
D1,uhum,S_PBCP_2018FA+_RitaS.eaf
S,igual lá minha terra,S_PBCP_2018FA+_RitaS.eaf
S,lá é bom,S_PBCP_2018FA+_RitaS.eaf
S,vai pra lá já você conhece lá,S_PBCP_2018FA+_RitaS.eaf
D1,não,S_PBCP_2018FA+_RitaS.eaf
D1,já fui pra bahia só mas lá pra paraíba eu nunca fui,S_PBCP_2018FA+_RitaS.eaf
S,vai pra paraíba,S_PBCP_2018FA+_RitaS.eaf
S,vai pra joão pessoa,S_PBCP_2018FA+_RitaS.eaf
D1,vocês estão me falando tanto que eu já estou,S_PBCP_2018FA+_RitaS.eaf
S,vai pra alagoas <a>,S_PBCP_2018FA+_RitaS.eaf
D1,quero ir lá,S_PBCP_2018FA+_RitaS.eaf
D1,é alagoas já me falaram bastante,S_PBCP_2018FA+_RitaS.eaf
S,maravi fui pra alagoas <a> quando eu fui pra lá fui pra joão pessoa alagoas <a>,S_PBCP_2018FA+_RitaS.eaf
S,lá é maravilhoso,S_PBCP_2018FA+_RitaS.eaf
D1,eu preciso ir para de falar que eu já estou ficando com vontade,S_PBCP_2018FA+_RitaS.eaf
S,praia,S_PBCP_2018FA+_RitaS.eaf
S,lá é praia mesmo <a>,S_PBCP_2018FA+_RitaS.eaf
D1,é,S_PBCP_2018FA+_RitaS.eaf
S,lindo não tem ninguém vendendo nada na areia só você e o mar,S_PBCP_2018FA+_RitaS.eaf
S,não tem comércio,S_PBCP_2018FA+_RitaS.eaf
D1,ah é,S_PBCP_2018FA+_RitaS.eaf
S,não pode,S_PBCP_2018FA+_RitaS.eaf
S,é restaurante <a> em cima da das <a> calçadas <a>,S_PBCP_2018FA+_RitaS.eaf
D1,onde que fica,S_PBCP_2018FA+_RitaS.eaf
S,não tem ninguém te oferecendo canga nem relógio nem chapéu nem nada,S_PBCP_2018FA+_RitaS.eaf
D1,nossa,S_PBCP_2018FA+_RitaS.eaf
D1,camarão queijinho,S_PBCP_2018FA+_RitaS.eaf
D1,sorvete,S_PBCP_2018FA+_RitaS.eaf
S,não,S_PBCP_2018FA+_RitaS.eaf
D1,não,S_PBCP_2018FA+_RitaS.eaf
S,você compra no restaurante <a>,S_PBCP_2018FA+_RitaS.eaf
D1,olha só,S_PBCP_2018FA+_RitaS.eaf
S,pra não sujar a areia,S_PBCP_2018FA+_RitaS.eaf
S,deve ser,S_PBCP_2018FA+_RitaS.eaf
ROTEIRO,LAZER,S_PBCP_2018FA-_ValentinaM.eaf
D1,e nas horas de lazer o que que você costuma fazer com a sua família,S_PBCP_2018FA-_ValentinaM.eaf
S,não,S_PBCP_2018FA-_ValentinaM.eaf
S,nós sai pra pa tipo pra passear assistir tv em casa também,S_PBCP_2018FA-_ValentinaM.eaf
D1,é,S_PBCP_2018FA-_ValentinaM.eaf
D1,sim,S_PBCP_2018FA-_ValentinaM.eaf
S,é,S_PBCP_2018FA-_ValentinaM.eaf
S,só,S_PBCP_2018FA-_ValentinaM.eaf
D1,sai e pra onde vocês passeiam geralmente,S_PBCP_2018FA-_ValentinaM.eaf
S,tem o bosque,S_PBCP_2018FA-_ValentinaM.eaf
D1,tem é aqui perto,S_PBCP_2018FA-_ValentinaM.eaf
S,é na vila união,S_PBCP_2018FA-_ValentinaM.eaf
D1,ah sim,S_PBCP_2018FA-_ValentinaM.eaf
D1,daí vocês vão pra lá,S_PBCP_2018FA-_ValentinaM.eaf
S,é às vezes,S_PBCP_2018FA-_ValentinaM.eaf
S,nem toda vez,S_PBCP_2018FA-_ValentinaM.eaf
D1,e vo,S_PBCP_2018FA-_ValentinaM.eaf
D1,e vocês vão pra shopping coisas assim,S_PBCP_2018FA-_ValentinaM.eaf
S,vamos,S_PBCP_2018FA-_ValentinaM.eaf
D1,que shopping que vocês vai,S_PBCP_2018FA-_ValentinaM.eaf
S,o bandeira,S_PBCP_2018FA-_ValentinaM.eaf
S,parque das bandeira,S_PBCP_2018FA-_ValentinaM.eaf
D1,ah está um pouco ah eu acho que é mais perto daqui né,S_PBCP_2018FA-_ValentinaM.eaf
S,é,S_PBCP_2018FA-_ValentinaM.eaf
D1,ah,S_PBCP_2018FA-_ValentinaM.eaf
D1,e ele se é seu pre seu shopping preferido assim,S_PBCP_2018FA-_ValentinaM.eaf
D1,tem algum outro,S_PBCP_2018FA-_ValentinaM.eaf
S,ah tem o dom pedro mas,S_PBCP_2018FA-_ValentinaM.eaf
S,o que eu mais frequento é o bandeiras,S_PBCP_2018FA-_ValentinaM.eaf
D1,por estar mais perto mesmo né,S_PBCP_2018FA-_ValentinaM.eaf
S,é,S_PBCP_2018FA-_ValentinaM.eaf
D1,sim,S_PBCP_2018FA-_ValentinaM.eaf
S,é por isso,S_PBCP_2018FA-_ValentinaM.eaf
D1,e você acha que campinas tem boas opções de lazer,S_PBCP_2018FA-_ValentinaM.eaf
S,temos,S_PBCP_2018FA-_ValentinaM.eaf
D1,se você puder dar,S_PBCP_2018FA-_ValentinaM.eaf
S,legal,S_PBCP_2018FA-_ValentinaM.eaf
D1,dar algum exemplo,S_PBCP_2018FA-_ValentinaM.eaf
S,tipo tem cinema eh,S_PBCP_2018FA-_ValentinaM.eaf
D1,ah,S_PBCP_2018FA-_ValentinaM.eaf
S,parque,S_PBCP_2018FA-_ValentinaM.eaf
S,circo,S_PBCP_2018FA-_ValentinaM.eaf
S,essas coisa assim,S_PBCP_2018FA-_ValentinaM.eaf
D1,tem um circo na vila verde né,S_PBCP_2018FA-_ValentinaM.eaf
S,tem,S_PBCP_2018FA-_ValentinaM.eaf
D1,eu passei na frente pra vim,S_PBCP_2018FA-_ValentinaM.eaf
D1,e quais são seus amigos mais antigos,S_PBCP_2018FA-_ValentinaM.eaf
S,mais antigos,S_PBCP_2018FA-_ValentinaM.eaf
S,o meus <a> amigo mais <a> antigos <a> po é pra falar o nome,S_PBCP_2018FA-_ValentinaM.eaf
D1,pode falar,S_PBCP_2018FA-_ValentinaM.eaf
S,o meus <a> amigo mais <a> antigo é,S_PBCP_2018FA-_ValentinaM.eaf
S,j m,S_PBCP_2018FA-_ValentinaM.eaf
S,n,S_PBCP_2018FA-_ValentinaM.eaf
D1,eles estão aqui ou eles estão na paraíba,S_PBCP_2018FA-_ValentinaM.eaf
S,é eles <a> estão <e> lá,S_PBCP_2018FA-_ValentinaM.eaf
D1,todos eles estão lá então,S_PBCP_2018FA-_ValentinaM.eaf
S,estão <e>,S_PBCP_2018FA-_ValentinaM.eaf
S,até a minha amiga j ela já até se formou,S_PBCP_2018FA-_ValentinaM.eaf
D1,ah,S_PBCP_2018FA-_ValentinaM.eaf
D1,e você tem e você tem amigos aqui,S_PBCP_2018FA-_ValentinaM.eaf
S,tipo sim tenho,S_PBCP_2018FA-_ValentinaM.eaf
D1,e eles são paraibanos ou eles são,S_PBCP_2018FA-_ValentinaM.eaf
S,são daqui mesmo <a>,S_PBCP_2018FA-_ValentinaM.eaf
D1,são daqui mesmo,S_PBCP_2018FA-_ValentinaM.eaf
S,isso,S_PBCP_2018FA-_ValentinaM.eaf
D1,e você costuma viajar,S_PBCP_2018FA-_ValentinaM.eaf
S,uhn,S_PBCP_2018FA-_ValentinaM.eaf
S,não,S_PBCP_2018FA-_ValentinaM.eaf
D1,você já viajou pra algum lugar,S_PBCP_2018FA-_ValentinaM.eaf
S,não,S_PBCP_2018FA-_ValentinaM.eaf
S,só pra minha cidade mesmo <h>,S_PBCP_2018FA-_ValentinaM.eaf
D1,entendi,S_PBCP_2018FA-_ValentinaM.eaf
D1,e que lugares que você gostaria de conhecer,S_PBCP_2018FA-_ValentinaM.eaf
D1,pode fazer uma lista assim de lugares que você sempre sonhou,S_PBCP_2018FA-_ValentinaM.eaf
D1,coisa assim,S_PBCP_2018FA-_ValentinaM.eaf
S,eh,S_PBCP_2018FA-_ValentinaM.eaf
S,europa,S_PBCP_2018FA-_ValentinaM.eaf
S,é,S_PBCP_2018FA-_ValentinaM.eaf
S,eh,S_PBCP_2018FA-_ValentinaM.eaf
S,deixa eu ver que mais <0> espera <e> aí em outros <a> países <a>,S_PBCP_2018FA-_ValentinaM.eaf
S,rio de janeiro também é perto mas <a> eu já tive curiosidade de conhecer,S_PBCP_2018FA-_ValentinaM.eaf
D1,ah sim,S_PBCP_2018FA-_ValentinaM.eaf
D1,tem a família do seu marido lá né,S_PBCP_2018FA-_ValentinaM.eaf
S,é,S_PBCP_2018FA-_ValentinaM.eaf
S,eh,S_PBCP_2018FA-_ValentinaM.eaf
S,imperatriz <a> eu também tenho curiosidade,S_PBCP_2018FA-_ValentinaM.eaf
D1,imperatriz,S_PBCP_2018FA-_ValentinaM.eaf
S,aham,S_PBCP_2018FA-_ValentinaM.eaf
S,nunca fui em imperatriz <a>,S_PBCP_2018FA-_ValentinaM.eaf
S,falam que o local lá é bom,S_PBCP_2018FA-_ValentinaM.eaf
D1,onde é,S_PBCP_2018FA-_ValentinaM.eaf
S,é em,S_PBCP_2018FA-_ValentinaM.eaf
S,não sei nem te explicar <a> onde é que fica,S_PBCP_2018FA-_ValentinaM.eaf
S,não,S_PBCP_2018FA-_ValentinaM.eaf
S,só sei que eu tive curiosidade de saber,S_PBCP_2018FA-_ValentinaM.eaf
S,é que,S_PBCP_2018FA-_ValentinaM.eaf
D1,entendi,S_PBCP_2018FA-_ValentinaM.eaf
D1,entendi,S_PBCP_2018FA-_ValentinaM.eaf
ROTEIRO,LAZER,S_PBCP_2018FB+_MelanieG.eaf
D1,e nas horas de lazer o que que você e sua família gostam de fazer,S_PBCP_2018FB+_MelanieG.eaf
S,whatsapp,S_PBCP_2018FB+_MelanieG.eaf
D1,ah é,S_PBCP_2018FB+_MelanieG.eaf
D1,vocês não você falou pra mim que não sai muito né,S_PBCP_2018FB+_MelanieG.eaf
S,sou muito de sair não,S_PBCP_2018FB+_MelanieG.eaf
D1,mas,S_PBCP_2018FB+_MelanieG.eaf
D1,nem assim pra sei lá,S_PBCP_2018FB+_MelanieG.eaf
D1,ir num shopping,S_PBCP_2018FB+_MelanieG.eaf
S,nós <a> somos <0> muito caseiro,S_PBCP_2018FB+_MelanieG.eaf
D1,é,S_PBCP_2018FB+_MelanieG.eaf
S,nós <0> vive muito em casa,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,saio pouco,S_PBCP_2018FB+_MelanieG.eaf
D1,não fica assistindo tevê,S_PBCP_2018FB+_MelanieG.eaf
D1,conversando,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
S,só,S_PBCP_2018FB+_MelanieG.eaf
D1,mais caseiro mesmo,S_PBCP_2018FB+_MelanieG.eaf
S,sou mais <p> de casa mesmo <0>,S_PBCP_2018FB+_MelanieG.eaf
D1,entendi,S_PBCP_2018FB+_MelanieG.eaf
D1,é igual a g então,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
D1,a g também não sai de casa não,S_PBCP_2018FB+_MelanieG.eaf
S,sangue,S_PBCP_2018FB+_MelanieG.eaf
D1,é está no sangue né,S_PBCP_2018FB+_MelanieG.eaf
D1,e você acha que aqui em paulínia tem boas opções de lazer assim,S_PBCP_2018FB+_MelanieG.eaf
S,não falta né,S_PBCP_2018FB+_MelanieG.eaf
D1,você acha que está meio escasso,S_PBCP_2018FB+_MelanieG.eaf
S,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,está,S_PBCP_2018FB+_MelanieG.eaf
D1,vocês costumam às vezes ir pra campinas ou não,S_PBCP_2018FB+_MelanieG.eaf
D1,se precisa de alguma coisa,S_PBCP_2018FB+_MelanieG.eaf
S,comércio,S_PBCP_2018FB+_MelanieG.eaf
D1,shopping,S_PBCP_2018FB+_MelanieG.eaf
D1,é,S_PBCP_2018FB+_MelanieG.eaf
S,campinas <a>,S_PBCP_2018FB+_MelanieG.eaf
D1,é,S_PBCP_2018FB+_MelanieG.eaf
S,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,entendi,S_PBCP_2018FB+_MelanieG.eaf
S,ainda a opção é o preço né,S_PBCP_2018FB+_MelanieG.eaf
D1,é né na verdade a gente está motivado a isso né,S_PBCP_2018FB+_MelanieG.eaf
S,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,é o preço que a gente olha não é nem,S_PBCP_2018FB+_MelanieG.eaf
S,e às <a> vezes <a> opção,S_PBCP_2018FB+_MelanieG.eaf
S,também né,S_PBCP_2018FB+_MelanieG.eaf
D1,é,S_PBCP_2018FB+_MelanieG.eaf
S,às <0> vez <a> você procura xxx não acha o que você quer,S_PBCP_2018FB+_MelanieG.eaf
S,aí você tem que,S_PBCP_2018FB+_MelanieG.eaf
D1,tem que garimpar né,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
D1,e aqui bom,S_PBCP_2018FB+_MelanieG.eaf
D1,a su a g é sua prima né mas,S_PBCP_2018FB+_MelanieG.eaf
S,uhn,S_PBCP_2018FB+_MelanieG.eaf
D1,quais são os seus amigos mais antigos assim eles são daqui são de lá,S_PBCP_2018FB+_MelanieG.eaf
S,de lá,S_PBCP_2018FB+_MelanieG.eaf
D1,tudo de lá,S_PBCP_2018FB+_MelanieG.eaf
S,g,S_PBCP_2018FB+_MelanieG.eaf
D1,é,S_PBCP_2018FB+_MelanieG.eaf
D1,prima amiga né está,S_PBCP_2018FB+_MelanieG.eaf
S,r,S_PBCP_2018FB+_MelanieG.eaf
D1,aqui,S_PBCP_2018FB+_MelanieG.eaf
D1,é a r faz um tempo já que você conhece a r,S_PBCP_2018FB+_MelanieG.eaf
S,faz <a> assim que cheguei aqui já conheci ela já fiz <a> amizade,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,então tem mais de quinze anos já,S_PBCP_2018FB+_MelanieG.eaf
D1,né o meu quinze anos,S_PBCP_2018FB+_MelanieG.eaf
S,não tem mais <a> ou menos <a> é mais <a> ou menos <a> uns <a> quinze anos <a>,S_PBCP_2018FB+_MelanieG.eaf
D1,quinze anos,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,aí tem a irmã dela,S_PBCP_2018FB+_MelanieG.eaf
S,a re,S_PBCP_2018FB+_MelanieG.eaf
D1,a re a ri a j,S_PBCP_2018FB+_MelanieG.eaf
S,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,a j,S_PBCP_2018FB+_MelanieG.eaf
D1,e até que eu conheço todo mundo,S_PBCP_2018FB+_MelanieG.eaf
S,tem uma amiga também lá de são josé que assim que eu cheguei fiz <a> amizade com ela,S_PBCP_2018FB+_MelanieG.eaf
D1,aham,S_PBCP_2018FB+_MelanieG.eaf
S,os <a> pais <p> dela,S_PBCP_2018FB+_MelanieG.eaf
S,é na verdade ela é da paraíba só ela mora aqui,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,mas <0> faz <a> muito tempo que ela mora aqui,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,c,S_PBCP_2018FB+_MelanieG.eaf
S,que na verdade o nome dela é m,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,ela chama c,S_PBCP_2018FB+_MelanieG.eaf
S,e o j chama ela c,S_PBCP_2018FB+_MelanieG.eaf
S,ela é muito amiga da minha irmã então é minha amiga também,S_PBCP_2018FB+_MelanieG.eaf
D1,aham,S_PBCP_2018FB+_MelanieG.eaf
D1,cresce junto na verdade né,S_PBCP_2018FB+_MelanieG.eaf
S,amiga velha,S_PBCP_2018FB+_MelanieG.eaf
S,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,e vocês ainda mantém contato assim,S_PBCP_2018FB+_MelanieG.eaf
S,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,sim,S_PBCP_2018FB+_MelanieG.eaf
D1,por whatsapp por telefone,S_PBCP_2018FB+_MelanieG.eaf
S,telefone whatsapp pergunta que eu vou lá,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,agora no final de ano a gente se viu ali no r,S_PBCP_2018FB+_MelanieG.eaf
D1,é,S_PBCP_2018FB+_MelanieG.eaf
D1,ai que delícia,S_PBCP_2018FB+_MelanieG.eaf
D1,e você falou pra mim que você não sai muito de casa,S_PBCP_2018FB+_MelanieG.eaf
D1,mas você costuma viajar,S_PBCP_2018FB+_MelanieG.eaf
D1,pra outros lugares assim sem ser a paraíba,S_PBCP_2018FB+_MelanieG.eaf
S,não só pra paraíba,S_PBCP_2018FB+_MelanieG.eaf
D1,só pra paraíba,S_PBCP_2018FB+_MelanieG.eaf
S,de ano em ano,S_PBCP_2018FB+_MelanieG.eaf
D1,todo ano você vai pra lá,S_PBCP_2018FB+_MelanieG.eaf
D1,ah pelo menos isso né,S_PBCP_2018FB+_MelanieG.eaf
D1,pra não falar que você fica só em casa,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
D1,né,S_PBCP_2018FB+_MelanieG.eaf
S,junta o do ano inteiro pra ir lá né,S_PBCP_2018FB+_MelanieG.eaf
D1,exatamente mas tem al pra algum tem algum outro lugar assim que você já viajou,S_PBCP_2018FB+_MelanieG.eaf
S,já,S_PBCP_2018FB+_MelanieG.eaf
S,fui pro rio de janeiro,S_PBCP_2018FB+_MelanieG.eaf
D1,rio de janeiro,S_PBCP_2018FB+_MelanieG.eaf
S,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,gostoso lá né,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
S,não gosto <p> muito não,S_PBCP_2018FB+_MelanieG.eaf
D1,bem sincera,S_PBCP_2018FB+_MelanieG.eaf
S,tenho muito medo,S_PBCP_2018FB+_MelanieG.eaf
D1,eu também tenho mas né,S_PBCP_2018FB+_MelanieG.eaf
S,os <0> meus <a> cunhado mora lá os <a> irmão dele,S_PBCP_2018FB+_MelanieG.eaf
S,tem três <a> irmão mora lá,S_PBCP_2018FB+_MelanieG.eaf
S,já fui duas <a> vezes <0> mas <a>,S_PBCP_2018FB+_MelanieG.eaf
S,não tenho vontade não,S_PBCP_2018FB+_MelanieG.eaf
D1,uhn,S_PBCP_2018FB+_MelanieG.eaf
D1,entendi,S_PBCP_2018FB+_MelanieG.eaf
D1,mas já teve algum outro lugar que você foi tipo minas,S_PBCP_2018FB+_MelanieG.eaf
S,fui não,S_PBCP_2018FB+_MelanieG.eaf
D1,pro sul,S_PBCP_2018FB+_MelanieG.eaf
S,não,S_PBCP_2018FB+_MelanieG.eaf
S,só piracicaba,S_PBCP_2018FB+_MelanieG.eaf
D1,máximo mas,S_PBCP_2018FB+_MelanieG.eaf
D1,e campinas,S_PBCP_2018FB+_MelanieG.eaf
S,ela não falou foi,S_PBCP_2018FB+_MelanieG.eaf
S,fomos <a> em juruaia,S_PBCP_2018FB+_MelanieG.eaf
D1,verdade já foi então,S_PBCP_2018FB+_MelanieG.eaf
S,tinha esquecido <a> foi,S_PBCP_2018FB+_MelanieG.eaf
D1,olha foi tão legal que você nem lembra,S_PBCP_2018FB+_MelanieG.eaf
D1,estou brincando,S_PBCP_2018FB+_MelanieG.eaf
D1,e tem algum outro lugar,S_PBCP_2018FB+_MelanieG.eaf
D1,ou lugares que você gostaria de conhecer,S_PBCP_2018FB+_MelanieG.eaf
S,tem,S_PBCP_2018FB+_MelanieG.eaf
S,natal,S_PBCP_2018FB+_MelanieG.eaf
D1,natal,S_PBCP_2018FB+_MelanieG.eaf
D1,você nunca foi pra natal,S_PBCP_2018FB+_MelanieG.eaf
S,não,S_PBCP_2018FB+_MelanieG.eaf
D1,e algum lugar fora do brasil,S_PBCP_2018FB+_MelanieG.eaf
S,não,S_PBCP_2018FB+_MelanieG.eaf
S,nem penso fora do brasil não,S_PBCP_2018FB+_MelanieG.eaf
D1,já não gostou do rio imagina fora do brasil,S_PBCP_2018FB+_MelanieG.eaf
S,sim,S_PBCP_2018FB+_MelanieG.eaf
D1,entendi,S_PBCP_2018FB+_MelanieG.eaf
ROTEIRO,LAZER,S_PBCP_2018FB-_LucianaB.eaf
D1,e nas horas de lazer o que que você costumar fazer com sua família seus amigos para onde você sai geralmente,S_PBCP_2018FB-_LucianaB.eaf
S,olha ultimamente o o,S_PBCP_2018FB-_LucianaB.eaf
S,o lugar que eu gosto <a> eu gosto <p> de ir para o taquaral a lagoa do mingone,S_PBCP_2018FB-_LucianaB.eaf
S,esses <a> lugares <a> que,S_PBCP_2018FB-_LucianaB.eaf
S,tem sombra que são mais <a> calmo né,S_PBCP_2018FB-_LucianaB.eaf
S,é mas <a> é muito raro a gente sair agora por causa que como a gente,S_PBCP_2018FB-_LucianaB.eaf
S,está <e> desempregado então assim,S_PBCP_2018FB-_LucianaB.eaf
D1,ah entendi,S_PBCP_2018FB-_LucianaB.eaf
S,para sair para algum lugar agora é meio complicado né,S_PBCP_2018FB-_LucianaB.eaf
S,porque passagem de ônibus <0> está <e> caríssimo,S_PBCP_2018FB-_LucianaB.eaf
D1,é está bem caro,S_PBCP_2018FB-_LucianaB.eaf
S,então,S_PBCP_2018FB-_LucianaB.eaf
D1,e você acha que campinas tem boas opções de lazer,S_PBCP_2018FB-_LucianaB.eaf
S,deveria ter mais <p>,S_PBCP_2018FB-_LucianaB.eaf
S,mas <p> tem,S_PBCP_2018FB-_LucianaB.eaf
S,mas <a>,S_PBCP_2018FB-_LucianaB.eaf
S,as <a>,S_PBCP_2018FB-_LucianaB.eaf
S,os <a> os <a> campos <a> assim de área de lazer é muito caro aqui,S_PBCP_2018FB-_LucianaB.eaf
S,tipo um clube,S_PBCP_2018FB-_LucianaB.eaf
S,se você for entrar em um clube desse se você for pagar um,S_PBCP_2018FB-_LucianaB.eaf
S,pagar para entrar,S_PBCP_2018FB-_LucianaB.eaf
S,é caríssimo,S_PBCP_2018FB-_LucianaB.eaf
D1,sim realmente,S_PBCP_2018FB-_LucianaB.eaf
S,né porque tem que ter,S_PBCP_2018FB-_LucianaB.eaf
S,tem que ter aquele,S_PBCP_2018FB-_LucianaB.eaf
S,convênio né com com o clube essas <a> coisas <a> assim,S_PBCP_2018FB-_LucianaB.eaf
S,então assim,S_PBCP_2018FB-_LucianaB.eaf
S,mas <p> tem outras <a> coisa no,S_PBCP_2018FB-_LucianaB.eaf
S,dá para você tem bastante <p>,S_PBCP_2018FB-_LucianaB.eaf
S,pontos <a> turísticos <a> <a> bons <a> que dá para se divertir,S_PBCP_2018FB-_LucianaB.eaf
D1,entendi,S_PBCP_2018FB-_LucianaB.eaf
D1,e seus amigos ele quem são seus amigos mais antigos eles são daqui de campinas ou eles são de,S_PBCP_2018FB-_LucianaB.eaf
D1,da paraíba,S_PBCP_2018FB-_LucianaB.eaf
S,ah mais <a> antigos <a> são de lá né,S_PBCP_2018FB-_LucianaB.eaf
S,são todos <a> de lá,S_PBCP_2018FB-_LucianaB.eaf
S,apesar xxx são todos <a> de lá da,S_PBCP_2018FB-_LucianaB.eaf
S,está <e> tudo,S_PBCP_2018FB-_LucianaB.eaf
S,como foram de faculdade está <e> todo mundo dividido,S_PBCP_2018FB-_LucianaB.eaf
D1,ah são seus amigos da faculdade,S_PBCP_2018FB-_LucianaB.eaf
D1,os mais antigos,S_PBCP_2018FB-_LucianaB.eaf
S,isso,S_PBCP_2018FB-_LucianaB.eaf
S,porque eu eu comecei a estudar <a> muito cedo entendeu quando eu saí de casa com treze anos <a> para estudar <a>,S_PBCP_2018FB-_LucianaB.eaf
S,porque eu fiz <a> o ensino médio em uma escola <a> técnica,S_PBCP_2018FB-_LucianaB.eaf
S,no i,S_PBCP_2018FB-_LucianaB.eaf
D1,ah,S_PBCP_2018FB-_LucianaB.eaf
S,então assim,S_PBCP_2018FB-_LucianaB.eaf
S,foi muito cedo eu saí muito cedo,S_PBCP_2018FB-_LucianaB.eaf
S,então os <a> meus <a> amigos <a> são de,S_PBCP_2018FB-_LucianaB.eaf
S,são do rio grande do norte são do ceará,S_PBCP_2018FB-_LucianaB.eaf
S,xxx a gente mantém contato,S_PBCP_2018FB-_LucianaB.eaf
S,porque tem facebook tem whatsapp né então a gente mantêm poucos <a> a gente mantém contato ainda,S_PBCP_2018FB-_LucianaB.eaf
S,mas <a> e daqui,S_PBCP_2018FB-_LucianaB.eaf
S,eu tenho,S_PBCP_2018FB-_LucianaB.eaf
S,eu não tenho muito amigo aqui,S_PBCP_2018FB-_LucianaB.eaf
S,é mais <a>,S_PBCP_2018FB-_LucianaB.eaf
S,dos <a> trabalhos <a> que eu passei,S_PBCP_2018FB-_LucianaB.eaf
S,tem bastante <a>,S_PBCP_2018FB-_LucianaB.eaf
S,entendeu mas <a> não,S_PBCP_2018FB-_LucianaB.eaf
S,como os <a> amigos <a> da faculdade que a gente é mais <a> fiel né,S_PBCP_2018FB-_LucianaB.eaf
D1,e você costuma viajar,S_PBCP_2018FB-_LucianaB.eaf
S,não,S_PBCP_2018FB-_LucianaB.eaf
S,olha a única coisa que eu às <a> vezes <a> que eu,S_PBCP_2018FB-_LucianaB.eaf
S,vou para o rio de janeiro por causa do irmão às <a> vezes <0> que é um aniversário,S_PBCP_2018FB-_LucianaB.eaf
S,tipo fim de ano natal essas <a> coisas <a>,S_PBCP_2018FB-_LucianaB.eaf
